City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
592,Mahon,39.8885,4.2658,72.16,94,0,5.75,ES,2022-09-16 01:00:49
593,Cabaiguan,22.0789,-79.4992,75.33,88,68,9.8,CU,2022-09-16 01:00:49
594,Kupang,-10.1667,123.5833,86.58,62,20,5.75,ID,2022-09-16 00:56:46
595,Stawell,-37.05,142.7667,48.27,97,100,15.43,AU,2022-09-16 01:00:50
596,Impfondo,1.6381,18.0667,70.21,84,34,2.24,CG,2022-09-16 01:00:50
597,Oum Hadjer,13.2954,19.6966,78.12,76,100,7.78,TD,2022-09-16 01:00:50
598,Abu Kamal,34.4506,40.9171,79.81,31,0,6.93,SY,2022-09-16 01:00:51
599,Teberda,43.4456,41.7448,53.11,59,100,9.53,RU,2022-09-16 01:00:51
600,Belle Fourche,44.6714,-103.8522,69.49,52,98,3.49,US,2022-09-16 01:00:31
601,Coihaique,-45.5752,-72.0662,38.01,87,75,5.75,CL,2022-09-16 00:56:23
602,Rabo De Peixe,37.8,-25.5833,75.27,87,75,12.66,PT,2022-09-16 01:00:52
603,Buchanan,5.8808,-10.0467,76.05,90,100,8.14,LR,2022-09-16 01:00:52
604,Port Macquarie,-31.4333,152.9167,74.89,53,6,6.15,AU,2022-09-16 01:00:53
605,Longonjo,-12.9067,15.2533,63.55,67,80,2.64,AO,2022-09-16 01:00:54
606,Zhigansk,66.7697,123.3711,35.89,96,100,16.15,RU,2022-09-16 01:00:54
607,Mount Gambier,-37.8333,140.7667,53.56,92,55,14.09,AU,2022-09-16 01:00:55
608,Oktyabrskoye,43.0645,44.7417,46.54,93,100,4.47,RU,2022-09-16 01:00:55
609,Anadyr,64.75,177.4833,45.1,81,75,2.24,RU,2022-09-16 01:00:55
610,Treinta Y Tres,-33.2333,-54.3833,51.3,94,0,7.9,UY,2022-09-16 01:00:05
611,Sterling,39.0062,-77.4286,70.23,75,0,3.44,US,2022-09-16 01:00:56
612,Szprotawa,51.5656,15.5366,54.25,76,84,10.67,PL,2022-09-16 01:00:56
613,Jiexiu,37.0244,111.9125,70.23,55,0,1.61,CN,2022-09-16 01:00:57
614,Coolum Beach,-26.5333,153.1,74.1,72,78,9.42,AU,2022-09-16 01:00:57
615,Pahrump,36.2083,-115.9839,87.44,19,0,8.01,US,2022-09-16 00:58:52
616,Itaituba,-4.2761,-55.9836,82.71,49,89,1.54,BR,2022-09-16 01:00:58
617,Pochutla,15.7432,-96.4661,78.82,91,100,2.64,MX,2022-09-16 01:00:58
618,Vila Do Maio,15.1333,-23.2167,79.7,83,33,15.08,CV,2022-09-16 01:00:58
619,Shumskiy,54.8318,99.1328,43.65,82,98,2.3,RU,2022-09-16 01:00:59
620,High Prairie,55.4334,-116.4858,67.1,44,96,4.83,CA,2022-09-16 01:00:59
621,Warri,5.5167,5.75,74.23,94,100,2.8,NG,2022-09-16 01:01:00
622,Nuuk,64.1835,-51.7216,48.81,100,75,5.75,GL,2022-09-16 01:01:00
623,Bogorodskoye,56.55,37.8833,44.46,96,52,7.0,RU,2022-09-16 01:01:00
624,Avera,33.194,-82.5271,71.11,57,0,5.93,US,2022-09-16 01:01:01
625,Qingdao,36.0986,120.3719,70.72,92,100,17.69,CN,2022-09-16 01:01:01
626,Brae,60.3964,-1.353,49.15,68,99,28.45,GB,2022-09-16 01:01:02
627,Kenai,60.5544,-151.2583,51.1,94,100,8.21,US,2022-09-16 01:01:02
628,Usinsk,65.9939,57.5281,48.15,89,100,9.6,RU,2022-09-16 01:01:03
629,Shubarkuduk,49.1447,56.4872,54.99,63,6,5.77,KZ,2022-09-16 01:01:03
630,Black River,18.0264,-77.8487,81.18,79,68,3.98,JM,2022-09-16 01:01:03
631,Caraquet,47.7941,-64.9386,50.67,69,100,27.74,CA,2022-09-16 01:01:04
632,Honningsvag,70.9821,25.9704,46.15,87,100,23.02,NO,2022-09-16 01:01:04
633,Dalen,52.6992,6.7556,53.85,84,99,5.99,NL,2022-09-16 01:02:05
634,Esil,51.9556,66.4042,50.05,47,100,13.78,KZ,2022-09-16 01:02:05
635,Kishorganj,24.4333,90.7667,76.5,94,100,6.17,BD,2022-09-16 01:02:05
636,Poum,-20.2333,164.0167,75.34,69,100,15.26,NC,2022-09-16 01:02:06
637,Maragogi,-9.0122,-35.2225,72.7,76,15,7.05,BR,2022-09-16 01:02:06
638,Pindi Bhattian,31.8978,73.273,79.74,63,0,6.49,PK,2022-09-16 01:02:07
639,Vuktyl,63.8567,57.3094,49.42,75,100,7.36,RU,2022-09-16 01:02:07
640,Great Falls,47.5002,-111.3008,73.42,49,100,8.05,US,2022-09-16 00:59:55
641,Piet Retief,-27.0071,30.8132,53.96,65,5,3.53,ZA,2022-09-16 01:02:07
642,Barcelos,41.5388,-8.6151,68.85,93,0,2.19,PT,2022-09-16 01:02:08
643,Nerchinskiy Zavod,51.3088,119.61,48.76,79,100,10.13,RU,2022-09-16 01:02:08
644,Vilhena,-12.7406,-60.1458,66.18,50,85,5.32,BR,2022-09-16 01:02:09
645,Kavadarci,41.4331,22.0119,72.0,40,100,2.89,MK,2022-09-16 01:01:59
646,Omsukchan,62.5333,155.8,40.46,48,87,11.65,RU,2022-09-16 01:02:09
647,Marsabit,2.3284,37.9899,61.54,74,97,22.79,KE,2022-09-16 01:02:09
648,Trapani,37.8333,12.6667,76.24,83,81,12.59,IT,2022-09-16 01:02:10
649,Falmouth,50.1544,-5.0711,56.3,82,91,0.0,GB,2022-09-16 01:00:53
650,Mo I Rana,66.3128,14.1428,49.32,89,100,2.3,NO,2022-09-16 01:02:10
651,Maputo,-25.9653,32.5892,66.22,86,0,6.02,MZ,2022-09-16 01:02:11
652,Jumla,29.2747,82.1838,59.29,97,100,1.28,NP,2022-09-16 01:01:24
653,Krasnoselkup,65.7,82.4667,45.95,91,100,9.73,RU,2022-09-16 01:02:11
654,Saint-Georges,12.0564,-61.7485,81.59,76,21,6.22,GD,2022-09-16 01:02:12
655,Rio Brilhante,-21.8019,-54.5464,64.78,63,100,4.18,BR,2022-09-16 01:02:12
656,Thoen,17.6129,99.2161,76.96,92,100,2.21,TH,2022-09-16 01:02:12
657,Husavik,66.0449,-17.3389,43.68,67,100,5.99,IS,2022-09-16 01:02:13
658,Prince Rupert,54.3161,-130.3201,53.69,100,100,3.44,CA,2022-09-16 01:01:13
659,Port-Gentil,-0.7193,8.7815,76.24,83,100,16.22,GA,2022-09-16 01:02:13
660,Torrelavega,43.3494,-4.0479,68.81,90,90,3.0,ES,2022-09-16 01:02:13
661,Acari,-15.4311,-74.6158,66.52,63,6,2.84,PE,2022-09-16 01:02:14
662,Matagami,49.7502,-77.6328,41.41,77,100,3.44,CA,2022-09-16 01:02:14
663,Gold Coast,-28.0,153.4333,69.01,87,75,18.41,AU,2022-09-16 00:59:11
664,Taiyuan,37.8694,112.5603,62.46,72,0,2.24,CN,2022-09-16 01:02:15
665,Plouzane,48.3833,-4.6167,55.45,85,0,11.5,FR,2022-09-16 01:02:15
666,Ponyri,52.3186,36.3039,52.52,95,100,9.33,RU,2022-09-16 01:02:16
667,Uglich,57.5275,38.3317,44.89,96,100,6.15,RU,2022-09-16 01:02:16
668,Moerai,-22.4333,-151.3333,71.78,64,1,19.62,PF,2022-09-16 01:02:17
669,Hasaki,35.7333,140.8333,81.28,64,100,6.8,JP,2022-09-16 01:02:17
670,Rio Grande,-32.035,-52.0986,57.94,89,0,9.08,BR,2022-09-16 01:02:17
671,Khon Buri,14.5254,102.2459,81.54,86,100,4.23,TH,2022-09-16 01:02:18
672,Trabzon,40.9167,39.8333,64.49,73,0,4.61,TR,2022-09-16 01:02:18
673,Malinovskiy,61.1953,62.8397,47.86,77,100,5.66,RU,2022-09-16 01:02:19
674,Berlevag,70.8578,29.0864,46.35,93,100,23.02,NO,2022-09-16 01:02:19
675,Noyabrsk,63.1994,75.4507,46.74,81,100,9.82,RU,2022-09-16 01:02:19
676,Tautira,-17.7333,-149.15,75.81,71,78,21.77,PF,2022-09-16 01:02:20
677,Okhotsk,59.3833,143.3,50.79,51,1,16.73,RU,2022-09-16 01:02:20
678,New London,41.4834,-72.0662,61.12,72,0,5.75,US,2022-09-16 01:02:20
679,Okrika,4.7416,7.0849,74.75,92,100,4.05,NG,2022-09-16 01:02:21
680,Luganville,-15.5333,167.1667,81.95,74,54,11.48,VU,2022-09-16 01:03:21
681,Amapa,1.0,-52.0,73.54,95,100,2.57,BR,2022-09-16 01:03:22
682,Sangar,63.9242,127.4739,39.67,72,55,7.72,RU,2022-09-16 01:03:22
683,Regeneracao,-6.2378,-42.6883,83.68,32,84,0.2,BR,2022-09-16 01:03:22
684,Comodoro Rivadavia,-45.8667,-67.5,55.63,49,16,35.3,AR,2022-09-16 01:01:17
685,Novyy Urgal,51.0736,132.5642,54.16,60,92,4.38,RU,2022-09-16 01:03:23
686,Ambilobe,-13.2,49.05,65.19,67,2,5.26,MG,2022-09-16 01:03:23
687,Santander Jimenez,24.2167,-98.4667,79.52,76,45,8.03,MX,2022-09-16 01:03:24
688,Milkovo,54.7167,158.6167,49.69,52,99,4.29,RU,2022-09-16 01:03:24
689,Lillebonne,49.5203,0.5362,58.48,63,100,4.74,FR,2022-09-16 01:03:24
690,Somanda,-3.3667,33.95,66.16,63,5,13.4,TZ,2022-09-16 01:03:25
691,Zacualpan,21.25,-105.1667,83.03,86,72,0.67,MX,2022-09-16 01:03:25
692,Moron,-34.6534,-58.6198,62.96,70,0,9.35,AR,2022-09-16 01:03:25
693,Duluth,46.7833,-92.1066,62.35,91,40,16.11,US,2022-09-16 01:01:54
694,Venado Tuerto,-33.7456,-61.9688,58.77,33,5,14.94,AR,2022-09-16 01:03:26
695,Pendleton,45.6721,-118.7886,77.74,39,48,3.0,US,2022-09-16 01:02:06
696,Vostok,46.4856,135.8833,65.16,53,100,1.16,RU,2022-09-16 01:03:27
697,Ndjole,-0.1783,10.7649,74.08,93,100,4.83,GA,2022-09-16 01:03:27
698,Batemans Bay,-35.7167,150.1833,69.13,34,0,9.44,AU,2022-09-16 01:02:44
699,Port Augusta,-32.5,137.7667,63.23,51,100,21.94,AU,2022-09-16 01:01:13
700,Hofn,64.2539,-15.2082,45.59,64,100,6.15,IS,2022-09-16 01:03:13
701,Shitanjing,39.2342,106.3439,68.22,53,100,5.73,CN,2022-09-16 01:03:28
702,Kungurtug,50.5994,97.5228,39.47,99,100,3.22,RU,2022-09-16 01:03:28
703,Benghazi,32.1167,20.0667,76.55,53,0,6.02,LY,2022-09-16 01:03:29
704,Moses Lake,47.1301,-119.2781,74.88,38,0,3.44,US,2022-09-16 01:03:29
705,Indramayu,-6.3264,108.32,81.79,67,96,7.29,ID,2022-09-16 01:03:29
706,Verkh-Neyvinskiy,57.2701,60.1376,49.87,49,100,8.14,RU,2022-09-16 01:03:30
707,Ugoofaaru,5.6667,73.0,80.69,71,12,5.59,MV,2022-09-16 01:03:30
708,Miracema Do Tocantins,-9.5618,-48.3967,87.44,21,25,3.27,BR,2022-09-16 01:03:30
709,Nongpoh,25.9,91.8833,72.97,91,90,1.66,IN,2022-09-16 01:03:31
710,Yatou,37.15,122.3833,72.75,94,100,31.43,CN,2022-09-16 01:03:31
711,Hefei,31.8639,117.2808,77.11,65,0,9.95,CN,2022-09-16 01:03:31
712,Ojinaga,29.5667,-104.4167,90.55,35,0,0.0,MX,2022-09-16 01:03:32
713,College,64.8569,-147.8028,57.2,86,100,1.01,US,2022-09-16 01:03:32
714,Ulladulla,-35.35,150.4667,65.77,42,3,10.58,AU,2022-09-16 01:03:32
715,Porto Novo,6.4965,2.6036,75.79,87,80,6.51,BJ,2022-09-16 01:03:33
716,Road Town,18.4167,-64.6167,84.24,84,75,18.41,VG,2022-09-16 01:03:33
717,Meadow Lake,34.8014,-106.5436,79.79,44,11,4.68,US,2022-09-16 01:03:33
718,Port Moresby,-9.4431,147.1797,84.65,69,23,5.64,PG,2022-09-16 01:02:12
719,Port Blair,11.6667,92.75,82.13,78,95,12.17,IN,2022-09-16 01:03:34
720,Carman,49.4992,-98.0016,59.9,67,100,8.77,CA,2022-09-16 01:03:34
721,Chernyshevskiy,63.0128,112.4714,40.93,87,45,10.25,RU,2022-09-16 01:03:35
722,Santa Marta,11.2408,-74.199,82.89,79,100,8.01,CO,2022-09-16 01:01:55
723,Mmabatho,-25.85,25.6333,59.52,43,0,5.39,ZA,2022-09-16 01:03:35
724,Fortuna,40.5982,-124.1573,65.93,77,11,4.0,US,2022-09-16 01:03:35
725,Timra,62.487,17.3257,50.68,93,75,12.66,SE,2022-09-16 01:03:36
